Date;Time;T1;H1;T2;H2;ch1.12CO2;ch2.12CO2;ch2.13CO2
19.09.2021;12:35:55;22.233887;77.105713;22.845459;79.098511;402.661224;12.558365;392.819031
19.09.2021;12:36:05;22.277832;77.11792;22.88208;79.125977;400.524902;12.634659;402.127167
19.09.2021;12:36:15;22.266846;77.093506;22.867432;79.122925;398.922729;10.498381;408.307159
19.09.2021;12:36:25;22.259521;77.148437;22.885742;79.11377;399.761963;11.413908;410.672272
19.09.2021;12:36:35;22.288818;77.050781;22.874756;79.11377;397.244263;12.787247;409.451569
19.09.2021;12:36:45;22.270508;77.13623;22.867432;79.110718;397.015289;11.64279;409.756744
19.09.2021;12:36:55;22.329102;77.127075;22.871094;79.104614;393.96344;12.405777;411.053741
19.09.2021;12:37:05;22.252197;77.124023;22.852783;79.110718;393.505676;10.422087;409.222687
19.09.2021;12:37:15;22.248535;77.13623;22.874756;79.119873;393.124207;10.498381;406.476013
19.09.2021;12:37:25;22.248535;77.075195;22.867432;79.104614;393.58197;11.413908;406.781189
19.09.2021;12:37:35;22.277832;77.111816;22.874756;79.107666;393.124207;11.64279;405.407898
19.09.2021;12:37:45;22.259521;77.093506;22.841797;79.086304;390.911591;12.176895;404.568665
19.09.2021;12:37:55;22.299805;77.053833;22.852783;79.107666;395.184235;11.185026;402.508636
19.09.2021;12:38:05;22.255859;77.081299;22.874756;79.098511;415.173828;11.413908;401.898193
19.09.2021;12:38:15;22.281494;77.072144;22.885742;79.11377;421.735291;11.185026;400.219727
19.09.2021;12:38:25;22.277832;77.075195;22.852783;79.135132;423.032288;11.566496;401.821899
19.09.2021;12:38:35;22.285156;77.06604;22.867432;79.098511;423.718933;11.032438;400.753784
19.09.2021;12:38:45;22.281494;77.087402;22.867432;79.119873;419.827942;10.727262;398.922729
19.09.2021;12:38:55;22.263184;77.145386;22.852783;79.107666;419.370178;11.795378;395.947174
19.09.2021;12:39:05;22.259521;77.145386;22.867432;79.135132;419.59906;11.032438;396.63382
19.09.2021;12:39:15;22.266846;77.075195;22.871094;79.119873;418.988617;10.727262;396.557526
19.09.2021;12:39:25;22.314453;77.090454;22.871094;79.129028;416.470825;11.032438;396.25235
19.09.2021;12:39:35;22.310791;77.172852;22.929687;79.0802;417.539032;11.64279;394.497498
19.09.2021;12:39:45;22.259521;77.062988;22.915039;79.040527;417.31015;13.24501;393.810852
19.09.2021;12:39:55;22.329102;77.044678;22.915039;79.043579;414.868652;11.413908;391.903412
19.09.2021;12:40:05;22.248535;77.029419;22.874756;79.01001;414.029297;11.185026;390.453827
19.09.2021;12:40:15;22.285156;77.023315;22.900391;78.979492;411.893066;11.185026;396.710114
19.09.2021;12:40:25;22.307129;77.047729;22.922363;78.979492;412.121948;11.566496;404.110809
19.09.2021;12:40:35;22.270508;77.06604;22.918701;79.003906;409.909332;11.719084;410.44339
19.09.2021;12:40:45;22.288818;77.102661;22.904053;78.97644;409.146393;12.100601;410.977448
19.09.2021;12:40:55;22.270508;77.093506;22.918701;78.970337;408.307159;10.727262;409.070099
19.09.2021;12:41:05;22.255859;77.072144;22.918701;78.979492;408.154572;10.040617;407.773102
19.09.2021;12:41:15;22.252197;77.096558;22.900391;78.948975;405.484192;12.100601;406.857483
19.09.2021;12:41:25;22.34375;77.029419;22.973633;78.948975;404.644958;10.422087;406.781189
19.09.2021;12:41:35;22.307129;77.023315;22.926025;78.955078;405.25531;11.64279;405.941956
19.09.2021;12:41:45;22.310791;76.99585;22.918701;78.939819;403.881927;11.413908;403.653046
19.09.2021;12:41:55;22.34375;77.008057;22.911377;78.924561;402.279755;11.032438;403.34787
19.09.2021;12:42:05;22.362061;76.998901;22.922363;78.942871;401.898193;10.193205;402.050781
19.09.2021;12:42:15;22.373047;77.005005;22.955322;78.936768;400.448608;10.193205;400.982666
19.09.2021;12:42:25;22.307129;77.017212;22.984619;78.942871;400.524902;10.803556;400.372314
19.09.2021;12:42:35;22.321777;76.977539;22.958984;78.930664;400.143433;9.735441;399.304199
19.09.2021;12:42:45;22.296143;76.953125;22.958984;78.930664;398.388672;10.574675;399.075317
19.09.2021;12:42:55;22.318115;76.953125;22.977295;78.933716;397.854614;10.574675;397.930908
19.09.2021;12:43:05;22.314453;77.001953;22.958984;78.930664;395.336823;10.574675;396.938995
19.09.2021;12:43:15;22.314453;76.965332;22.966309;78.933716;393.658264;12.02426;395.48941
19.09.2021;12:43:25;22.299805;76.956177;22.95166;78.872681;394.039734;9.659147;393.658264
19.09.2021;12:43:35;22.299805;77.023315;22.966309;78.845215;392.971619;13.092422;391.827118
19.09.2021;12:43:45;22.288818;77.023315;22.980957;78.912354;392.284882;10.498381;392.437561
19.09.2021;12:43:55;22.252197;76.998901;22.918701;78.887939;392.895325;10.498381;390.911591
19.09.2021;12:44:05;22.230225;77.020264;22.947998;78.936768;391.064178;11.795378;395.718292
19.09.2021;12:44:15;22.296143;77.035522;22.969971;78.936768;396.328644;10.269499;407.696808
19.09.2021;12:44:25;22.318115;77.044678;22.966309;78.900146;417.462738;10.269499;417.081268
19.09.2021;12:44:35;22.340088;77.029419;22.966309;78.912354;419.141205;10.727262;418.759735
19.09.2021;12:44:45;22.307129;77.093506;22.980957;78.918457;420.285706;12.710953;417.920502
19.09.2021;12:44:55;22.288818;77.047729;22.969971;78.894043;418.759735;11.490202;416.92868
19.09.2021;12:45:05;22.314453;77.087402;22.966309;78.912354;419.21759;12.329483;414.716064
19.09.2021;12:45:15;22.296143;77.029419;22.966309;78.915405;417.157562;12.100601;414.258179
19.09.2021;12:45:25;22.314453;77.062988;22.969971;78.897095;417.69162;11.490202;414.410889
19.09.2021;12:45:35;22.321777;77.062988;22.969971;78.909302;416.623413;11.719084;412.656006
19.09.2021;12:45:45;22.347412;77.075195;22.955322;78.863525;416.394531;11.490202;410.977448
19.09.2021;12:45:55;22.299805;77.053833;22.955322;78.823853;414.334595;10.956144;409.985626
19.09.2021;12:46:05;22.329102;76.971436;22.969971;78.839111;413.037476;10.422087;409.146393
19.09.2021;12:46:15;22.310791;76.947021;22.966309;78.799438;412.656006;11.337614;408.688629
19.09.2021;12:46:25;22.321777;76.974487;22.955322;78.78418;412.121948;11.566496;407.16275
19.09.2021;12:46:35;22.310791;76.998901;22.958984;78.781128;410.290802;11.795378;406.247131
19.09.2021;12:46:45;22.252197;76.980591;22.947998;78.790283;408.917511;12.176895;405.026428
19.09.2021;12:46:55;22.318115;76.965332;22.940674;78.829956;406.704895;10.498381;404.797546
19.09.2021;12:47:05;22.281494;77.026367;22.95166;78.85437;407.849396;10.650969;404.034515
19.09.2021;12:47:15;22.259521;77.044678;22.95166;78.866577;406.476013;12.02426;402.58493
19.09.2021;12:47:25;22.270508;77.078247;22.969971;78.872681;405.941956;11.032438;401.898193
19.09.2021;12:47:35;22.263184;77.044678;22.973633;78.878784;403.576752;10.040617;399.533081
19.09.2021;12:47:45;22.266846;77.041626;22.969971;78.872681;403.195282;11.64279;399.380493
19.09.2021;12:47:55;22.252197;77.044678;22.944336;78.912354;401.135254;10.956144;398.083496
19.09.2021;12:48:05;22.281494;77.096558;22.977295;78.933716;401.974487;11.032438;397.930908
19.09.2021;12:48:15;22.263184;77.075195;22.977295;78.942871;402.050781;9.964323;396.328644
19.09.2021;12:48:25;22.299805;77.090454;22.947998;78.945923;400.524902;10.422087;394.726379
19.09.2021;12:48:35;22.252197;77.081299;22.95166;78.942871;398.846436;11.871672;394.039734
19.09.2021;12:48:45;22.281494;77.087402;22.929687;78.933716;397.091583;12.863541;392.284882
19.09.2021;12:48:55;22.325439;77.06604;22.95166;78.936768;397.854614;10.803556;391.979706
19.09.2021;12:49:05;22.248535;77.023315;22.93335;78.961182;393.353088;11.032438;392.666443
19.09.2021;12:49:15;22.336426;77.078247;22.955322;78.933716;392.590149;10.116911;400.448608
19.09.2021;12:49:25;22.252197;77.020264;22.966309;78.945923;392.742737;11.032438;404.568665
19.09.2021;12:49:35;22.285156;77.102661;22.95166;78.90625;390.911591;10.116911;407.467926
19.09.2021;12:49:45;22.241211;76.986694;22.926025;78.884888;390.148651;11.032438;406.628601
19.09.2021;12:49:55;22.288818;77.023315;22.958984;78.851318;395.184235;10.422087;405.026428
19.09.2021;12:50:05;22.314453;77.075195;22.940674;78.866577;413.037476;10.956144;404.415985
19.09.2021;12:50:15;22.325439;77.020264;22.95166;78.866577;418.378265;10.345793;404.568665
19.09.2021;12:50:25;22.314453;77.056885;22.95166;78.869629;417.462738;10.040617;402.661224
19.09.2021;12:50:35;22.336426;77.032471;22.966309;78.863525;415.479004;12.558365;401.898193
19.09.2021;12:50:45;22.373047;77.029419;22.95166;78.863525;415.250122;11.64279;400.372314
19.09.2021;12:50:55;22.329102;77.017212;23.013916;78.799438;414.868652;11.566496;398.464966
19.09.2021;12:51:05;22.288818;76.96228;23.006592;78.768921;412.884888;11.337614;397.244263
19.09.2021;12:51:15;22.310791;76.934814;22.995605;78.775024;409.756744;11.185026;396.557526
19.09.2021;12:51:25;22.347412;76.953125;23.010254;78.765869;409.68045;11.337614;396.481232
19.09.2021;12:51:35;22.336426;77.001953;23.010254;78.775024;409.909332;12.100601;395.565704
19.09.2021;12:51:45;22.310791;76.925659;23.010254;78.765869;410.138214;11.185026;393.505676
19.09.2021;12:51:55;22.34375;76.980591;23.00293;78.805542;406.628601;11.26132;393.047913
19.09.2021;12:52:05;22.351074;76.922607;23.006592;78.75061;407.239044;10.345793;392.666443
19.09.2021;12:52:15;22.362061;76.931763;23.00293;78.741455;406.552307;11.64279;391.750824
19.09.2021;12:52:25;22.321777;76.907349;23.00293;78.726196;404.797546;9.888029;389.996063
19.09.2021;12:52:35;22.318115;76.934814;22.977295;78.741455;404.797546;10.345793;391.521942
19.09.2021;12:52:45;22.380371;76.925659;22.999268;78.781128;404.415985;10.727262;409.146393
19.09.2021;12:52:55;22.369385;76.913452;22.958984;78.826904;403.118988;11.64279;422.040466
19.09.2021;12:53:05;22.373047;76.922607;22.95166;78.839111;401.44043;11.26132;425.702667
19.09.2021;12:53:15;22.369385;76.904297;22.95166;78.793335;400.143433;10.956144;425.016022
19.09.2021;12:53:25;22.347412;76.855469;22.95166;78.793335;399.990845;10.574675;422.8797
19.09.2021;12:53:35;22.365723;76.89209;22.955322;78.829956;399.609375;9.964323;422.650818
19.09.2021;12:53:45;22.369385;76.901245;22.955322;78.820801;398.693848;11.795378;421.048645
19.09.2021;12:53:55;22.373047;76.89209;22.955322;78.823853;395.641998;12.253189;422.574524
19.09.2021;12:54:05;22.376709;76.925659;22.958984;78.778076;395.718292;10.574675;420.133118
19.09.2021;12:54:15;22.354736;76.916504;23.00293;78.829956;393.429382;9.735441;418.683441
19.09.2021;12:54:25;22.351074;76.925659;22.984619;78.781128;394.268616;11.032438;418.836029
19.09.2021;12:54:35;22.34375;76.953125;22.995605;78.790283;391.750824;12.02426;417.69162
19.09.2021;12:54:45;22.336426;76.916504;23.006592;78.759766;390.377533;11.337614;416.165649
19.09.2021;12:54:55;22.329102;76.904297;22.966309;78.723145;390.377533;11.337614;415.097534
19.09.2021;12:55:05;22.354736;76.855469;22.995605;78.704834;398.999023;12.863541;415.173828
19.09.2021;12:55:15;22.369385;76.818848;22.988281;78.69873;417.081268;10.269499;412.808594
19.09.2021;12:55:25;22.384033;76.828003;22.995605;78.729248;417.615326;11.413908;412.121948
19.09.2021;12:55:35;22.373047;76.818848;23.017578;78.720093;419.675354;12.100601;411.282623
19.09.2021;12:55:45;22.398682;76.855469;23.032227;78.7323;417.157562;11.413908;410.44339
19.09.2021;12:55:55;22.431641;76.867676;22.999268;78.720093;417.996796;10.116911;409.298981
19.09.2021;12:56:05;22.391357;76.852417;22.999268;78.689575;417.081268;10.345793;406.094543
19.09.2021;12:56:15;22.34375;76.858521;22.995605;78.674316;415.631592;11.413908;407.391632
19.09.2021;12:56:25;22.34375;76.812744;23.006592;78.689575;414.181885;9.659147;405.331604
19.09.2021;12:56:35;22.41333;76.797485;23.006592;78.677368;415.173828;11.719084;405.102722
19.09.2021;12:56:45;22.431641;76.852417;23.013916;78.704834;413.800415;10.956144;404.339691
19.09.2021;12:56:55;22.398682;76.852417;22.984619;78.652954;413.037476;12.176895;403.042694
19.09.2021;12:57:05;22.39502;76.818848;23.010254;78.671265;410.595978;10.498381;402.508636
19.09.2021;12:57:15;22.362061;76.828003;23.006592;78.686523;409.756744;10.803556;400.830078
19.09.2021;12:57:25;22.402344;76.785278;23.024902;78.671265;409.68045;11.64279;401.593018
19.09.2021;12:57:35;22.354736;76.818848;23.006592;78.677368;407.315338;11.719084;399.456787
19.09.2021;12:57:45;22.376709;76.828003;22.995605;78.68042;406.323425;11.871672;398.617554
19.09.2021;12:57:55;22.446289;76.870728;22.999268;78.689575;405.789368;9.735441;397.930908
19.09.2021;12:58:05;22.41333;76.89209;23.050537;78.634644;403.653046;12.634659;397.015289
19.09.2021;12:58:15;22.391357;76.867676;23.006592;78.594971;402.050781;11.108732;396.328644
19.09.2021;12:58:25;22.34375;76.837158;23.00293;78.695679;401.745605;11.337614;394.268616
19.09.2021;12:58:35;22.380371;76.809692;23.054199;78.634644;403.34787;11.719084;393.96344
19.09.2021;12:58:45;22.409668;76.797485;22.984619;78.652954;400.372314;11.795378;393.96344
19.09.2021;12:58:55;22.376709;76.791382;23.017578;78.640747;398.54126;10.650969;391.903412
19.09.2021;12:59:05;22.34375;76.776123;22.958984;78.613281;399.761963;12.100601;390.377533
19.09.2021;12:59:15;22.424316;76.782227;23.028564;78.652954;397.015289;10.803556;396.404938
19.09.2021;12:59:25;22.406006;76.797485;22.999268;78.640747;397.625732;10.803556;400.982666
19.09.2021;12:59:35;22.340088;76.806641;23.006592;78.637695;394.573792;10.269499;403.576752
19.09.2021;12:59:45;22.41333;76.821899;22.995605;78.625488;394.802765;12.100601;403.195282
19.09.2021;12:59:55;22.347412;76.818848;23.006592;78.683472;393.429382;11.108732;402.661224
19.09.2021;13:00:05;22.39502;76.809692;22.988281;78.674316;393.58197;11.337614;402.432343
19.09.2021;13:00:15;22.336426;76.766968;22.947998;78.659058;390.987885;11.871672;401.745605
19.09.2021;13:00:25;22.420654;76.791382;22.988281;78.677368;398.770142;12.176895;400.296021
19.09.2021;13:00:35;22.409668;76.831055;23.013916;78.677368;415.40271;11.795378;398.770142
19.09.2021;13:00:45;22.39502;76.852417;23.006592;78.69873;420.209412;10.040617;398.617554
19.09.2021;13:00:55;22.39502;76.843262;23.054199;78.720093;418.607147;11.795378;398.15979
19.09.2021;13:01:05;22.431641;76.861572;23.039551;78.768921;418.149384;12.100601;396.710114
19.09.2021;13:01:15;22.391357;76.870728;23.054199;78.799438;415.173828;11.032438;393.505676
19.09.2021;13:01:25;22.435303;76.821899;23.043213;78.753662;413.647827;10.803556;392.742737
19.09.2021;13:01:35;22.453613;76.791382;23.087158;78.720093;415.936768;10.803556;394.650085
19.09.2021;13:01:45;22.435303;76.712036;23.083496;78.68042;414.716064;13.321352;391.903412
19.09.2021;13:01:55;22.4646;76.712036;23.079834;78.625488;409.909332;10.345793;390.987885
19.09.2021;13:02:05;22.427979;76.681519;23.079834;78.564453;412.808594;10.422087;391.140472
19.09.2021;13:02:15;22.431641;76.739502;23.09082;78.57666;408.993805;12.482071;400.143433
19.09.2021;13:02:25;22.486572;76.696777;23.09082;78.564453;410.519684;11.032438;413.571533
19.09.2021;13:02:35;22.486572;76.687622;23.068848;78.540039;408.917511;11.871672;420.209412
19.09.2021;13:02:45;22.468262;76.63269;23.09082;78.579712;405.484192;11.413908;420.514587
19.09.2021;13:02:55;22.4646;76.641846;23.094482;78.564453;407.239044;11.490202;419.522766
19.09.2021;13:03:05;22.475586;76.647949;23.09082;78.530884;403.72934;12.02426;418.683441
19.09.2021;13:03:15;22.508545;76.608276;23.098145;78.52478;403.271576;11.032438;419.141205
19.09.2021;13:03:25;22.497559;76.611328;23.09082;78.530884;403.271576;9.888029;415.479004
19.09.2021;13:03:35;22.446289;76.654053;23.131104;78.488159;401.211548;10.727262;414.639771
19.09.2021;13:03:45;22.475586;76.608276;23.131104;78.494263;402.58493;12.710953;414.410889
19.09.2021;13:03:55;22.460937;76.599121;23.138428;78.466797;398.54126;10.422087;412.961182
19.09.2021;13:04:05;22.431641;76.66626;23.131104;78.494263;398.15979;11.185026;411.664093
19.09.2021;13:04:15;22.479248;76.693726;23.123779;78.451538;397.091583;9.506512;411.435211
19.09.2021;13:04:25;22.497559;76.690674;23.116455;78.439331;396.404938;11.871672;410.290802
19.09.2021;13:04:35;22.446289;76.675415;23.138428;78.424072;396.023468;11.108732;408.383453
19.09.2021;13:04:45;22.479248;76.651001;23.156738;78.424072;393.810852;11.185026;406.552307
19.09.2021;13:04:55;22.427979;76.696777;23.123779;78.384399;393.887146;11.64279;404.950134
19.09.2021;13:05:05;22.453613;76.63269;23.175049;78.356934;392.895325;10.803556;404.568665
19.09.2021;13:05:15;22.446289;76.696777;23.193359;78.35083;392.513855;11.413908;404.644958
19.09.2021;13:05:25;22.435303;76.672363;23.153076;78.256226;391.521942;11.032438;402.813812
19.09.2021;13:05:35;22.438965;76.635742;23.197021;78.289795;405.560486;10.345793;400.601196
19.09.2021;13:05:45;22.435303;76.629639;23.167725;78.207397;417.920502;12.176895;401.287842
19.09.2021;13:05:55;22.457275;76.641846;23.186035;78.189087;420.209412;11.032438;399.533081
19.09.2021;13:06:05;22.475586;76.641846;23.186035;78.216553;418.988617;11.795378;397.625732
19.09.2021;13:06:15;22.449951;76.651001;23.178711;78.210449;419.293884;11.413908;394.268616
19.09.2021;13:06:25;22.409668;76.712036;23.167725;78.28064;418.225677;11.337614;394.192322
19.09.2021;13:06:35;22.446289;76.721191;23.171387;78.274536;416.394531;10.574675;394.268616
19.09.2021;13:06:45;22.475586;76.712036;23.186035;78.286743;414.944946;10.498381;391.750824
19.09.2021;13:06:55;22.424316;76.687622;23.153076;78.28064;411.511505;11.719084;391.67453
19.09.2021;13:07:05;22.4646;76.705933;23.186035;78.320312;413.418945;9.964323;396.481232
19.09.2021;13:07:15;22.460937;76.620483;23.178711;78.326416;411.358917;11.337614;407.239044
19.09.2021;13:07:25;22.457275;76.647949;23.175049;78.356934;410.519684;10.727262;412.427124
19.09.2021;13:07:35;22.446289;76.693726;23.175049;78.320312;408.459747;12.253189;413.342651
19.09.2021;13:07:45;22.427979;76.663208;23.204346;78.326416;409.222687;11.108732;411.511505
19.09.2021;13:07:55;22.453613;76.675415;23.171387;78.286743;408.459747;12.02426;410.290802
19.09.2021;13:08:05;22.446289;76.693726;23.167725;78.265381;406.170837;10.803556;407.92569
19.09.2021;13:08:15;22.453613;76.669312;23.164062;78.274536;405.941956;11.490202;409.070099
19.09.2021;13:08:25;22.449951;76.687622;23.175049;78.277588;403.805634;10.040617;407.16275
19.09.2021;13:08:35;22.475586;76.644897;23.186035;78.314209;403.195282;12.482071;404.797546
19.09.2021;13:08:45;22.449951;76.681519;23.175049;78.256226;401.974487;11.719084;405.102722
19.09.2021;13:08:55;22.427979;76.599121;23.182373;78.234863;401.364136;10.422087;403.118988
19.09.2021;13:09:05;22.420654;76.620483;23.171387;78.277588;401.44043;11.108732;401.364136
19.09.2021;13:09:15;22.457275;76.635742;23.175049;78.302002;398.54126;9.582806;400.219727
19.09.2021;13:09:25;22.479248;76.626587;23.171387;78.329468;396.404938;10.727262;398.617554
19.09.2021;13:09:35;22.475586;76.644897;23.186035;78.283691;396.710114;9.582806;398.236084
19.09.2021;13:09:45;22.457275;76.693726;23.171387;78.326416;395.718292;11.566496;396.710114
19.09.2021;13:09:55;22.435303;76.687622;23.120117;78.311157;394.268616;9.659147;395.718292
19.09.2021;13:10:05;22.486572;76.702881;23.167725;78.311157;394.650085;12.02426;394.192322
19.09.2021;13:10:15;22.435303;76.712036;23.123779;78.323364;391.064178;10.650969;392.284882
19.09.2021;13:10:25;22.41333;76.675415;23.153076;78.33252;391.979706;10.803556;391.521942
19.09.2021;13:10:35;22.402344;76.644897;23.145752;78.311157;390.530121;11.413908;391.064178
19.09.2021;13:10:45;22.449951;76.672363;23.156738;78.366089;408.383453;9.964323;395.794586
19.09.2021;13:10:55;22.427979;76.672363;23.171387;78.311157;418.378265;11.413908;400.906372
19.09.2021;13:11:05;22.435303;76.702881;23.182373;78.314209;422.421936;11.26132;406.933777
19.09.2021;13:11:15;22.427979;76.766968;23.186035;78.311157;420.667175;11.337614;407.620514
19.09.2021;13:11:25;22.424316;76.739502;23.175049;78.283691;418.607147;11.566496;404.87384
19.09.2021;13:11:35;22.457275;76.705933;23.193359;78.274536;420.056824;12.02426;404.797546
19.09.2021;13:11:45;22.435303;76.715088;23.175049;78.274536;417.920502;9.201336;404.263397
19.09.2021;13:11:55;22.468262;76.702881;23.197021;78.283691;416.92868;12.02426;401.364136
19.09.2021;13:12:05;22.446289;76.760864;23.193359;78.225708;415.250122;9.659147;401.364136
19.09.2021;13:12:15;22.446289;76.699829;23.178711;78.234863;415.02124;10.345793;399.685669
19.09.2021;13:12:25;22.4646;76.721191;23.186035;78.216553;413.190063;9.735441;398.464966
19.09.2021;13:12:35;22.460937;76.681519;23.182373;78.210449;413.724121;10.650969;397.625732
19.09.2021;13:12:45;22.435303;76.635742;23.182373;78.204346;411.740387;10.040617;396.099762
19.09.2021;13:12:55;22.468262;76.635742;23.175049;78.17688;410.519684;12.02426;396.25235
19.09.2021;13:13:05;22.446289;76.626587;23.22998;78.204346;408.841217;10.422087;394.879059
19.09.2021;13:13:15;22.497559;76.654053;23.164062;78.210449;408.154572;11.795378;394.192322
19.09.2021;13:13:25;22.497559;76.657104;23.21167;78.204346;406.476013;10.956144;392.284882
19.09.2021;13:13:35;22.449951;76.629639;23.240967;78.207397;405.331604;11.64279;390.759003
19.09.2021;13:13:45;22.41333;76.611328;23.200684;78.161621;403.881927;10.422087;389.461914
19.09.2021;13:13:55;22.48291;76.620483;23.233643;78.170776;401.669312;10.803556;394.34491
19.09.2021;13:14:05;22.493896;76.699829;23.233643;78.125;401.05896;10.193205;405.331604
19.09.2021;13:14:15;22.427979;76.605225;23.237305;78.143311;400.372314;11.185026;414.334595
19.09.2021;13:14:25;22.512207;76.608276;23.186035;78.109741;400.67749;11.032438;415.707886
19.09.2021;13:14:35;22.497559;76.617432;23.164062;78.179932;398.54126;9.430218;416.165649
19.09.2021;13:14:45;22.479248;76.611328;23.175049;78.213501;398.464966;11.64279;416.241943
19.09.2021;13:14:55;22.4646;76.553345;23.175049;78.207397;397.015289;10.269499;415.173828
19.09.2021;13:15:05;22.493896;76.5625;23.182373;78.164673;393.658264;11.413908;413.876709
19.09.2021;13:15:15;22.4646;76.571655;23.171387;78.182983;395.565704;10.345793;412.35083
19.09.2021;13:15:25;22.479248;76.574707;23.178711;78.164673;393.2005;11.26132;410.595978
19.09.2021;13:15:35;22.479248;76.623535;23.175049;78.146362;392.361267;9.430218;409.375275
19.09.2021;13:15:45;22.460937;76.556396;23.167725;78.158569;390.377533;10.727262;407.086456
19.09.2021;13:15:55;22.457275;76.602173;23.14209;78.17688;391.29306;10.422087;408.230865
19.09.2021;13:16:05;22.479248;76.586914;23.200684;78.19519;404.263397;10.422087;406.323425
19.09.2021;13:16:15;22.504883;76.547241;23.171387;78.19519;414.944946;11.032438;405.179016
19.09.2021;13:16:25;22.508545;76.586914;23.167725;78.19519;417.233856;10.498381;404.721252
19.09.2021;13:16:35;22.504883;76.63269;23.167725;78.213501;420.133118;11.413908;403.271576
19.09.2021;13:16:45;22.486572;76.547241;23.178711;78.213501;418.454559;10.269499;401.287842
19.09.2021;13:16:55;22.497559;76.602173;23.175049;78.213501;417.157562;11.108732;401.516724
19.09.2021;13:17:05;22.537842;76.556396;23.171387;78.201294;414.944946;10.345793;400.296021
19.09.2021;13:17:15;22.479248;76.608276;23.193359;78.219604;412.7323;11.337614;398.54126
19.09.2021;13:17:25;22.504883;76.599121;23.171387;78.207397;413.190063;11.032438;397.549438
19.09.2021;13:17:35;22.479248;76.629639;23.164062;78.271484;412.121948;11.26132;396.25235
19.09.2021;13:17:45;22.497559;76.63269;23.193359;78.213501;411.130035;12.634659;395.260529
19.09.2021;13:17:55;22.4646;76.663208;23.182373;78.277588;409.604156;10.269499;393.96344
19.09.2021;13:18:05;22.48291;76.623535;23.182373;78.219604;408.764923;9.735441;391.750824
19.09.2021;13:18:15;22.490234;76.651001;23.182373;78.213501;406.628601;9.659147;390.682709
19.09.2021;13:18:25;22.438965;76.580811;23.175049;78.161621;405.63678;11.26132;389.690796
19.09.2021;13:18:35;22.449951;76.605225;23.156738;78.186035;404.492279;10.193205;393.047913
19.09.2021;13:18:45;22.490234;76.654053;23.226318;78.161621;404.034515;11.719084;406.170837
19.09.2021;13:18:55;22.4646;76.663208;23.22998;78.207397;402.9664;9.964323;414.181885
19.09.2021;13:19:05;22.512207;76.608276;23.237305;78.186035;400.830078;10.498381;417.920502
19.09.2021;13:19:15;22.490234;76.596069;23.21167;78.158569;400.372314;10.498381;417.615326
19.09.2021;13:19:25;22.53418;76.63269;23.233643;78.125;399.761963;9.964323;416.623413
19.09.2021;13:19:35;22.541504;76.571655;23.226318;78.134155;398.846436;11.185026;416.776093
19.09.2021;13:19:45;22.490234;76.550293;23.21167;78.125;396.938995;11.108732;413.724121
19.09.2021;13:19:55;22.515869;76.565552;23.248291;78.106689;397.091583;10.345793;413.571533
19.09.2021;13:20:05;22.53418;76.5625;23.21167;78.085327;394.192322;11.032438;412.121948
19.09.2021;13:20:15;22.486572;76.531982;23.240967;78.134155;395.184235;10.498381;411.435211
19.09.2021;13:20:25;22.515869;76.5625;23.22998;78.109741;394.039734;10.574675;409.604156
19.09.2021;13:20:35;22.515869;76.602173;23.215332;78.094482;392.437561;11.185026;407.620514
19.09.2021;13:20:45;22.475586;76.580811;23.204346;78.076172;389.538208;10.574675;407.086456
19.09.2021;13:20:55;22.468262;76.5625;23.204346;78.076172;393.2005;11.413908;405.941956
19.09.2021;13:21:05;22.4646;76.620483;23.204346;78.085327;418.683441;11.566496;404.644958
19.09.2021;13:21:15;22.497559;76.556396;23.226318;78.106689;419.675354;11.795378;402.9664
19.09.2021;13:21:25;22.515869;76.577759;23.204346;78.07312;420.438293;10.956144;403.118988
19.09.2021;13:21:35;22.493896;76.5625;23.226318;78.027344;418.988617;9.659147;400.372314
19.09.2021;13:21:45;22.490234;76.602173;23.21167;78.027344;418.683441;11.185026;399.456787
19.09.2021;13:21:55;22.468262;76.611328;23.266602;78.024292;416.165649;9.735441;397.77832
19.09.2021;13:22:05;22.515869;76.5625;23.255615;78.00293;414.181885;10.956144;397.091583
19.09.2021;13:22:15;22.475586;76.580811;23.237305;78.018188;414.181885;10.498381;396.176056
19.09.2021;13:22:25;22.486572;76.550293;23.226318;78.024292;412.045654;10.269499;394.726379
19.09.2021;13:22:35;22.497559;76.580811;23.28125;78.036499;411.130035;10.422087;394.192322
19.09.2021;13:22:45;22.493896;76.577759;23.270264;77.996826;411.130035;10.650969;393.734558
19.09.2021;13:22:55;22.519531;76.586914;23.270264;77.999878;409.756744;10.650969;391.064178
19.09.2021;13:23:05;22.508545;76.556396;23.255615;77.96936;409.451569;10.269499;391.445648
19.09.2021;13:23:15;22.497559;76.51062;23.237305;77.984619;407.773102;10.422087;391.903412
19.09.2021;13:23:25;22.537842;76.531982;23.259277;77.978516;406.628601;10.269499;402.203461
19.09.2021;13:23:35;22.559814;76.522827;23.28125;77.993774;404.87384;10.727262;412.121948
19.09.2021;13:23:45;22.567139;76.535034;23.259277;77.981567;404.87384;10.803556;415.555298
19.09.2021;13:23:55;22.545166;76.464844;23.259277;77.984619;402.661224;10.650969;415.707886
19.09.2021;13:24:05;22.563477;76.541138;23.262939;77.984619;401.974487;10.116911;413.190063
